geometry,building,name,name:en,addr:city,addr:housenumber,addr:postcode,addr:street,phone,website,building:levels,building:use,addr:country,office,addr:housename,alt_name,designation,int_name,old_name,source,wikidata,height,layer,residential,addr:district,wheelchair,amenity,toilets:wheelchair,created_by,landuse,description,note,operator,operator:wikidata,operator:wikipedia,power,ref,start_date,substation,voltage,name:mr,shop,brand,brand:wikidata,brand:wikipedia,tourism,fax,smoking,religion,leisure,name:etymology:wikidata,addr:place,ele,denomination,aeroway,man_made,addr:unit,addr:full,addr:state,name:ur,content,building:material,addr:subdistrict,architect,emergency,healthcare,level,government,opening_hours,sport,guest_house,internet_access,internet_access:fee,healthcare:speciality,not:operator:wikidata,atm,branch,drive_through,short_name,historic,historic:civilization,building:levels:underground,parking,floor,contact:phone,indoor_seating,outdoor_seating,self_service,industrial,amenity_1,nohousenumber,fast_food,alt_name:en,cuisine,diet:local,diet:non-vegetarian,diet:vegetarian,name:hi,roof:material,email,area,wikimedia_commons,ref:colour,building:colour,house,brand:short,operator:short,craft,telecom,brewery,min_age,type,rooms,Latitude,Longitude,Region
"POLYGON ((79.121365 21.110526, 79.121438 21.110462, 79.121363 21.110388, 79.12129 21.110452, 79.121365 21.110526))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110456951028468,79.12136418334806,South
"POLYGON ((79.1214 21.110559, 79.121485 21.110478, 79.12146 21.110456, 79.121376 21.110536, 79.1214 21.110559))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11050715000494,79.12143005001211,South
"POLYGON ((79.121077 21.110502, 79.12112 21.110466, 79.12104 21.110384, 79.120997 21.11042, 79.121077 21.110502))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110442956895806,79.12105838551592,South
"POLYGON ((79.121141 21.110455, 79.121184 21.11041, 79.121088 21.110332, 79.121046 21.110377, 79.121141 21.110455))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110393464825485,79.1211147420937,South
"POLYGON ((79.121235 21.110368, 79.121284 21.110323, 79.121248 21.110288, 79.121198 21.110333, 79.121235 21.110368))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110327631688165,79.12124128083492,South
"POLYGON ((79.121555 21.110789, 79.121628 21.110717, 79.121526 21.110629, 79.121454 21.110701, 79.121555 21.110789))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110709085123595,79.12154073661543,South
"POLYGON ((79.121452 21.110877, 79.121528 21.110804, 79.121462 21.110744, 79.121386 21.110817, 79.121452 21.110877))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11081085000538,79.12145690000277,South
"POLYGON ((79.121902 21.110469, 79.121952 21.11042, 79.121846 21.110326, 79.121797 21.110375, 79.121902 21.110469))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110397605420264,79.1218745354445,South
"POLYGON ((79.122001 21.110389, 79.122033 21.110358, 79.121936 21.110272, 79.121904 21.110303, 79.122001 21.110389))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110330150004344,79.12196824998526,South
"POLYGON ((79.122041 21.110345, 79.122082 21.110308, 79.121985 21.110217, 79.121945 21.110254, 79.122041 21.110345))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110280994550397,79.1220130955813,South
"POLYGON ((79.122096 21.1103, 79.122119 21.110279, 79.122027 21.110189, 79.122003 21.110211, 79.122096 21.1103))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110244707196127,79.1220613838473,South
"POLYGON ((79.12213 21.110274, 79.122163 21.110241, 79.122068 21.110155, 79.122034 21.110188, 79.12213 21.110274))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11021469128191,79.12209861207053,South
"POLYGON ((79.122183 21.110235, 79.122224 21.110194, 79.122113 21.110097, 79.122072 21.110138, 79.122183 21.110235))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110166150005995,79.1221478499818,South
"POLYGON ((79.122252 21.110183, 79.122302 21.110134, 79.122172 21.110017, 79.122122 21.110066, 79.122252 21.110183))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110100050008022,79.12221209997439,South
"POLYGON ((79.122309 21.110128, 79.122342 21.110096, 79.122233 21.109997, 79.1222 21.110029, 79.122309 21.110128))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110062489672234,79.12227106329757,South
"POLYGON ((79.122406 21.110327, 79.122454 21.110274, 79.122368 21.110194, 79.122315 21.110251, 79.122406 21.110327))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110260962699837,79.12238501301175,South
"POLYGON ((79.12237 21.11038, 79.122393 21.110356, 79.122304 21.110282, 79.122281 21.110306, 79.12237 21.11038))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110331200003856,79.122336949988,South
"POLYGON ((79.122525 21.11044, 79.122574 21.110395, 79.122519 21.110344, 79.122471 21.110389, 79.122525 21.11044))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110391716610394,79.12252234893586,South
"POLYGON ((79.122478 21.110462, 79.122501 21.11044, 79.122415 21.11036, 79.122374 21.110399, 79.122435 21.110454, 79.122452 21.110438, 79.122478 21.110462))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110413671705274,79.12243513759022,South
"POLYGON ((79.122462 21.110381, 79.122514 21.110336, 79.122474 21.110295, 79.122422 21.11034, 79.122462 21.110381))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110337933454844,79.122467947502,South
"POLYGON ((79.122216 21.110427, 79.122265 21.11038, 79.12221 21.110329, 79.12216 21.110376, 79.122216 21.110427))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11037830000274,79.12221289999891,South
"POLYGON ((79.122315 21.110526, 79.12237 21.110475, 79.12229 21.110399, 79.122234 21.11045, 79.122315 21.110526))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110462350004294,79.12230244999323,South
"POLYGON ((79.122229 21.110516, 79.122261 21.110485, 79.122214 21.110442, 79.122182 21.110473, 79.122229 21.110516))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110479300001508,79.12222164999791,South
"POLYGON ((79.122413 21.110621, 79.12247 21.11057, 79.122378 21.110482, 79.122322 21.110533, 79.122413 21.110621))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110551204463867,79.12239598444388,South
"POLYGON ((79.122657 21.110844, 79.122703 21.110799, 79.122522 21.110637, 79.122476 21.110682, 79.122657 21.110844))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11074054165076,79.12258926620211,South
"POLYGON ((79.12245 21.110944, 79.122509 21.110884, 79.122476 21.110856, 79.122418 21.110917, 79.12245 21.110944))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11090049341132,79.12246343528584,South
"POLYGON ((79.122416 21.110899, 79.122462 21.11085, 79.122407 21.110806, 79.122362 21.110855, 79.122416 21.110899))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11085253324894,79.1224119016059,South
"POLYGON ((79.122385 21.110897, 79.122308 21.110825, 79.122267 21.110862, 79.122345 21.110935, 79.122385 21.110897))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11087975000323,79.12232614999165,South
"POLYGON ((79.122404 21.110798, 79.122376 21.110767, 79.122316 21.110813, 79.122343 21.110844, 79.122404 21.110798))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110805696889955,79.1223594846921,South
"POLYGON ((79.12236 21.110755, 79.122304 21.110701, 79.122253 21.110747, 79.122309 21.110801, 79.12236 21.110755))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11075130000279,79.12230639999841,South
"POLYGON ((79.122293 21.1108, 79.122243 21.110755, 79.122201 21.110795, 79.12225 21.110841, 79.122293 21.1108))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110797698985582,79.12224676657792,South
"POLYGON ((79.122209 21.110711, 79.122167 21.110668, 79.122119 21.110708, 79.122161 21.110751, 79.122209 21.110711))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110709366710875,79.12216395125728,South
"POLYGON ((79.122155 21.110653, 79.122112 21.110623, 79.122069 21.110675, 79.122112 21.110705, 79.122155 21.110653))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110664000001783,79.12211220000192,South
"POLYGON ((79.122108 21.110607, 79.122063 21.110565, 79.122046 21.110581, 79.122036 21.110563, 79.121996 21.110601, 79.122056 21.110656, 79.122108 21.110607))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11060686337197,79.12205235892431,South
"POLYGON ((79.122172 21.110661, 79.122239 21.110603, 79.122206 21.11057, 79.122139 21.110628, 79.122172 21.110661))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110615454433624,79.12218916501094,South
"POLYGON ((79.122117 21.110599, 79.122168 21.110553, 79.122049 21.110439, 79.121998 21.110485, 79.122117 21.110599))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110518650006366,79.12208309997726,South
"POLYGON ((79.121997 21.110712, 79.121945 21.110659, 79.121893 21.110703, 79.121945 21.110756, 79.121997 21.110712))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11070725000262,79.12194494999882,South
"POLYGON ((79.121883 21.110727, 79.121827 21.110668, 79.121796 21.110694, 79.121852 21.110753, 79.121883 21.110727))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110710428187065,79.12183946994105,South
"POLYGON ((79.121887 21.110695, 79.121942 21.110642, 79.121895 21.110599, 79.12184 21.110652, 79.121887 21.110695))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11064695000281,79.12189110000149,South
"POLYGON ((79.122007 21.110813, 79.122059 21.110757, 79.122007 21.110714, 79.121955 21.11077, 79.122007 21.110813))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110763600002784,79.12200695000134,South
"POLYGON ((79.121814 21.110796, 79.121753 21.110732, 79.121663 21.110806, 79.121685 21.110829, 79.121664 21.110846, 79.121704 21.110888, 79.121814 21.110796))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110808521842156,79.12173292111206,South
"POLYGON ((79.121947 21.110939, 79.121823 21.11081, 79.121762 21.11086, 79.121886 21.11099, 79.121947 21.110939))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11089980837577,79.12185473623614,South
"POLYGON ((79.121934 21.111106, 79.121968 21.111076, 79.121883 21.110992, 79.121849 21.111023, 79.121934 21.111106))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11104915920707,79.12190858741974,South
"POLYGON ((79.121992 21.111072, 79.122038 21.111023, 79.121951 21.110952, 79.121905 21.111002, 79.121992 21.111072))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.111012150004658,79.12197124999236,South
"POLYGON ((79.122036 21.111124, 79.122092 21.111068, 79.12205 21.111031, 79.121994 21.111087, 79.122036 21.111124))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.111077696716105,79.12204308383674,South
"POLYGON ((79.122097 21.111184, 79.122152 21.111133, 79.122099 21.111084, 79.122044 21.111136, 79.122097 21.111184))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11113425000296,79.1220979000003,South
"POLYGON ((79.122229 21.11131, 79.122274 21.111262, 79.122233 21.111229, 79.122188 21.111277, 79.122229 21.11131))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.111269450001892,79.12223095000155,South
"POLYGON ((79.122181 21.111263, 79.122227 21.111218, 79.122154 21.111154, 79.122108 21.111199, 79.122181 21.111263))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.111208515987165,79.12216749559393,South
"POLYGON ((79.122351 21.111144, 79.1224 21.111088, 79.122286 21.111002, 79.122237 21.111059, 79.122351 21.111144))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.111073253278605,79.1223185848272,South
"POLYGON ((79.122145 21.110953, 79.122196 21.110903, 79.122095 21.110813, 79.122045 21.110863, 79.122145 21.110953))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11088300000557,79.12212029998686,South
"POLYGON ((79.122496 21.111052, 79.12253 21.111012, 79.122483 21.110977, 79.122449 21.111017, 79.122496 21.111052))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11101423317232,79.12248945265156,South
"POLYGON ((79.122538 21.111005, 79.122573 21.110962, 79.122517 21.110922, 79.122482 21.110965, 79.122538 21.111005))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1109634827264,79.12252753730775,South
"POLYGON ((79.122778 21.111177, 79.122817 21.111122, 79.122728 21.111066, 79.122688 21.111121, 79.122778 21.111177))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11112160000495,79.12275284999461,South
"POLYGON ((79.122673 21.111109, 79.122713 21.111056, 79.122628 21.111, 79.122588 21.111052, 79.122673 21.111109))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11105453356197,79.12265080698738,South
"POLYGON ((79.122821 21.11111, 79.12286 21.111063, 79.12278 21.111006, 79.122742 21.111053, 79.122821 21.11111))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.111058300003947,79.12280059999472,South
"POLYGON ((79.122869 21.111055, 79.122915 21.110988, 79.122834 21.110941, 79.122789 21.111007, 79.122869 21.111055))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110997600004094,79.12285189999882,South
"POLYGON ((79.122775 21.110994, 79.122815 21.110942, 79.12273 21.110886, 79.12269 21.110938, 79.122775 21.110994))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11093990049107,79.12275288352856,South
"POLYGON ((79.122942 21.110984, 79.122981 21.110923, 79.122892 21.110874, 79.122853 21.110935, 79.122942 21.110984))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11092913263477,79.12291675726303,South
"POLYGON ((79.12282 21.110932, 79.122857 21.110883, 79.122778 21.11083, 79.12274 21.110879, 79.12282 21.110932))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110880817035763,79.12279867661354,South
"POLYGON ((79.123002 21.110888, 79.123051 21.110824, 79.122925 21.11074, 79.122876 21.110805, 79.123002 21.110888))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11081440000967,79.1229635499858,South
"POLYGON ((79.122869 21.11088, 79.122898 21.110846, 79.122829 21.110795, 79.1228 21.110829, 79.122869 21.11088))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11083764688404,79.12284871520626,South
"POLYGON ((79.123091 21.110798, 79.123138 21.110736, 79.123064 21.110687, 79.123017 21.110749, 79.123091 21.110798))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110742681291107,79.1230777368095,South
"POLYGON ((79.123191 21.110693, 79.123238 21.110635, 79.123157 21.110578, 79.12311 21.110635, 79.123191 21.110693))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110635233322473,79.12317395487173,South
"POLYGON ((79.123228 21.110609, 79.123263 21.110565, 79.123196 21.110518, 79.123161 21.110562, 79.123228 21.110609))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110563599542232,79.12321196649884,South
"POLYGON ((79.1231 21.110622, 79.123132 21.110588, 79.123056 21.110528, 79.123024 21.110562, 79.1231 21.110622))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110575050003245,79.12307809999308,South
"POLYGON ((79.123154 21.110556, 79.12319 21.11051, 79.123144 21.110479, 79.123108 21.110524, 79.123154 21.110556))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110517350001622,79.1231488500005,South
"POLYGON ((79.123295 21.110569, 79.123379 21.110462, 79.123298 21.110407, 79.123214 21.110514, 79.123295 21.110569))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110487794692723,79.12329663344126,South
"POLYGON ((79.123192 21.110501, 79.123232 21.110456, 79.123161 21.110401, 79.123121 21.110447, 79.123192 21.110501))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1104513000033,79.12317669999592,South
